bay_id,slot,type_desc,category,from_day,to_day,from_day_name,to_day_name,days_human,start_time_human,end_time_human,duration_mins,duration_human,disability_ext_mins,disability_ext_human,effective_on_ph,exemption,plain_english,active_now
5534,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5534,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1538,1,2P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,8:30pm,120,2 hours,0,,True,,Disability permit holders only — max stay 2 hours. Applies Monday to Sunday 7:30am to 8:30pm. Also applies on public holidays.,True
1538,2,Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,8:30pm,11:59pm,1440,24 hours,0,,True,,Disability permit holders only — max stay 24 hours. Applies Monday to Sunday 8:30pm to 11:59pm. Also applies on public holidays.,False
2690,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
2690,2,1P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
5147,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
5147,2,3P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,False
868,1,2P Disabled Only,disability,1,0,Monday,Sunday,Monday to Sunday,7:30am,8:30pm,120,2 hours,0,,True,,Disability permit holders only — max stay 2 hours. Applies Monday to Sunday 7:30am to 8:30pm. Also applies on public holidays.,True
5913,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5913,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2746,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1397,1,1/2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,4pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Friday between 9:30am to 4pm. Pay at the meter. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,True
1397,2,1/2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,6:30pm,7:30pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Friday between 6:30pm to 7:30pm. Pay at the meter. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,False
1397,3,1/2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,7:30pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Saturdays only between 7:30am to 7:30pm. Pay at the meter. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,False
1397,4,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
4399,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4399,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1270,1,Clearway (Tow away),tow_away,1,5,Monday,Friday,Monday to Friday,7am,10am,0,0 minutes,0,,False,,Tow away zone on Monday to Friday 7am to 10am. Your vehicle will be towed.,False
1270,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,10am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 10am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1270,3,Clearway (Tow away),tow_away,1,5,Monday,Friday,Monday to Friday,4pm,7pm,0,0 minutes,0,,False,,Tow away zone on Monday to Friday 4pm to 7pm. Your vehicle will be towed.,False
1270,4,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1270,5,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4848,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
7891,1,1P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,4pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 4pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
7891,2,1P,timed_free,1,5,Monday,Friday,Monday to Friday,6:30pm,10pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 6:30pm to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
7891,3,1P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,10pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on weekends between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
1251,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,10am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 10am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1251,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1251,3,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8799,1,3P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
6322,1,1/4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,9:30am,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 7:30am to 9:30am. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
6322,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9:30am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6322,3,1/4P,timed_free,1,5,Monday,Friday,Monday to Friday,4pm,6:30pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 4pm to 6:30pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
6322,4,2P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on weekends between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8807,1,3P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
4832,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
5538,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5538,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3088,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,60,1 hour,120,2 hours,False,Residents Permit Accepted,Park for up to 1 hour on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: Residents Permit Accepted. Free to park outside these hours.,True
8290,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
8290,2,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8290,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
836,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
836,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3261,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3261,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
4830,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
4650,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4650,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5564,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5564,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2642,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
2642,2,1P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
6065,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6065,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6021,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
